id_destination,name,categories,description,address,type,estimated_price_euro,price_range,latitude,longitude
9f3ce859-f274-4359-a24d-e16bc30c2b1c,El Aljibe,"[""gastronomie"", ""vie nocturne""]","El Aljibe est un restaurant et un bar situé dans une villa coloniale de la Belle Époque, offrant des plats cubains et des cocktails dans un cadre chaleureux.","San Felipe y Tacón, La Habana Vieja, CP 10100, La Habana, Cuba",Restaurant,15.0,€€,23.136,-82.361
7e649d6c-6926-4335-beca-e543737cd861,Musée du gouvernement de Dominique,"[""culture""]",Découvrez l'histoire de la Dominique à travers des expositions et des artefacts uniques.,"Bay Front, Roseau, Dominique",Musée,0.0,Gratuit,15.4225,-61.3473
7e649d6c-6926-4335-beca-e543737cd861,Jardin botanique de la Dominique,"[""nature"", ""urbain""]",Explorez les plus belles collections de plantes endémiques de la Dominique dans ces jardins luxuriants et calmes.,"Cairns Heights, Roseau, Dominique",Parc,10.0,€,15.4242,-61.3436
7e649d6c-6926-4335-beca-e543737cd861,Rivière aux Diamants,"[""nature"", ""aventure""]",Prêtez-vous à une aventure inoubliable en descendant la Rivière aux Diamants en canoë ou en rameur.,"Near Roseau, Dominique",Rivière,25.0,€€,15.4228,-61.3419
7e649d6c-6926-4335-beca-e543737cd861,Marché de Roseau,"[""gastronomie"", ""vie nocturne""]",Découvrez les saveurs locales à travers de délicieux plats et des fruits et légumes frais dans ce marché coloré et animé.,"King George V Street, Roseau, Dominique",Marché,10.0,€,15.4226,-61.3462
7e649d6c-6926-4335-beca-e543737cd861,Cathédrale de Roseau,"[""culture"", ""urbain""]",Découvrez l'architecture élégante et la tranquillité de cette cathédrale historique de style gothique.,"Old Mill Rd, Roseau, Dominique",Cathédrale,0.0,Gratuit,15.4235,-61.3413
7ca9e565-db06-4228-ac03-c57d8d757227,Château de Carcassonne,"[""culture""]",Découvrez l'une des villes médiévales les plus impressionnantes d'Europe avec ses murs de défense et ses tourres.,"Place St-Louis, 11000 Carcassonne",Château,12.0,€,43.2101,2.3575
7ca9e565-db06-4228-ac03-c57d8d757227,Musée des Beaux-Arts de Carcassonne,"[""culture""]","Découvrez une collection impressionnante d'œuvres d'art occidentales, de l'Antiquité à nos jours.","Place Carnot, 11000 Carcassonne",Musée,8.0,€,43.2123,2.3542
7ca9e565-db06-4228-ac03-c57d8d757227,Les Halles de Narbonne,"[""gastronomie""]",Découvrez les spécialités locales et étrangères dans ce marché alimentaire de Carcassonne.,"Rue des Halles, 11000 Carcassonne",Marché,20.0,€,43.2082,2.3536
7ca9e565-db06-4228-ac03-c57d8d757227,Parc de la Cité de Carcassonne,"[""nature""]",Découvrez la beauté de la forêt méditerranéenne et profitez des activités de loisirs et sportives.,"Cité de Carcassonne, 11000 Carcassonne",Parc,0.0,Gratuit,43.2132,2.3554
7ca9e565-db06-4228-ac03-c57d8d757227,Le Relais des Trois Couronnes,"[""gastronomie""]",Découvrez la gastronomie provençale et le confort dans ce hôtel historique de Carcassonne.,"Place St-Louis, 11000 Carcassonne",Hôtel,150.0,€€€,43.2093,2.3581
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Meia Praia,"[""nature""]","La plage de Meia Praia est l'une des plages les plus populaires de Lagos, proposant des vagues idéales pour le surf et des paysages de sable blanc.","Lagos, 8600-319 Lagos, Portugal",Plage,0.0,Gratuit,37.1037,-8.6733
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Fortaleza de Lagos,"[""urbain"", ""culture""]",Cet ancien fort militaire du 17ème siècle offre des vues imprenables sur la ville et la baie de Lagos.,"Lagos, 8600-319 Lagos, Portugal",Monument,0.0,Gratuit,37.1034,-8.6803
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Musée municipal de Lagos,"[""culture""]",Ce musée présente une collection d'objets et d'artefacts liés à l'histoire et à la culture de la ville de Lagos.,"Lagos, 8600-319 Lagos, Portugal",Musée,4.0,€,37.1039,-8.6793
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Parc naturel régional de l'Algarve,"[""nature""]",Ce parc naturel offre des sentiers de randonnée et des vues surprenantes sur la côte algarvienne.,"Lagos, 8600-319 Lagos, Portugal",Parc,0.0,Gratuit,37.1053,-8.6818
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Restaurante Vila Joya,"[""gastronomie""]",Ce restaurant proposant une cuisine gastronomique de haute qualité avec une vue imprenable sur la mer.,"Lagos, 8600-319 Lagos, Portugal",Restaurant,50.0,€€€,37.1049,-8.6801
d2351990-8009-44cd-9fdb-e79f1fd913f4,Musée d'Antiquités d'Alexandrie,"[""culture""]",Découvrez les richesses de l'Égypte antique avec plus de 50 000 artefacts et objets exposés dans ce musée.,"Boulevard Corniche, Alexandrie",Musée,10.5,€,31.1992206,29.8952206
d2351990-8009-44cd-9fdb-e79f1fd913f4,Pharos d'Alexandrie,"[""urbain""]",Le célèbre phare qui illuminait l'entrée du port d'Alexandrie et symbolisait la puissance de l'empire lagide.,"Corniche Al-Gaish, Alexandrie",Monument,0.0,Gratuit,31.2043506,29.8971106
d2351990-8009-44cd-9fdb-e79f1fd913f4,Jardin Botanique d'Alexandrie,"[""bien-être"", ""nature""]","Échappez à la chaleur en promenant dans cet écrin de verdure, abritant des centaines d'espèces végétales rares.","El-Gomhoreya St, Alexandrie",Parc,0.0,Gratuit,31.1962206,29.8971106
d2351990-8009-44cd-9fdb-e79f1fd913f4,Cathédrale Saint-Marc d'Alexandrie,"[""culture""]","Cette splendide cathédrale catholique, bâtie au XIXe siècle, présente des éléments architecturaux byzantins et baroques.","Sidi Bishr St, Alexandrie",Cathédrale,0.0,Gratuit,31.1954506,29.8982206
d2351990-8009-44cd-9fdb-e79f1fd913f4,Restaurant Fish Market,"[""gastronomie"", ""vie nocturne""]","Plongez dans un univers cosmopolite au Fish Market, où cuisine égyptienne et internationale côtoient les délices de la mer.","Port Said St, Alexandrie",Restaurant,25.5,€€,31.1933506,29.8961106
5f55fdd8-3af4-485a-8a31-5974963a257f,Toetuse torn (Tour de l'Ogre),"[""urbain"", ""culture""]","Le Toetuse torn est un monument symbolique de Tallinn, construit en 1919 comme souvenir de la guerre d'indépendance de l'Estonie.","Viru Väljak 6, 10111 Tallinn, Estonie",Monument,0.0,Gratuit,59.438,24.7455
5f55fdd8-3af4-485a-8a31-5974963a257f,Kiek in de Kök,"[""culture""]","Kiek in de Kök est un bastion en pierre construit en 1470, qui abrite maintenant un musée et offre des vues imprenables sur la ville.","Lühike jalg 1, 10146 Tallinn, Estonie",Musée,5.0,€,59.429,24.7464
5f55fdd8-3af4-485a-8a31-5974963a257f,Parks de Kadriorg,"[""nature""]","Le parc de Kadriorg est un domaine verdoyant avec des jardins, des sculptures et des fontaines, offrant des promenades paisibles.","Kadriorg, 10150 Tallinn, Estonie",Parc,0.0,Gratuit,59.432,24.774
5f55fdd8-3af4-485a-8a31-5974963a257f,Laule-vanemuise muuseum (Musée des chants de Vanemuine),"[""culture""]","Le musée présente une collection unique de chants éthno-musicaux de l'Estonie, notamment l'opéra estonien.","Klebi, 10111 Tallinn, Estonie",Musée,7.0,€,59.412,24.737
5f55fdd8-3af4-485a-8a31-5974963a257f,Restaurant Olde Hansa,"[""gastronomie""]","Le restaurant Olde Hansa est un endroit unique pour découvrir la cuisine traditionnelle estonienne, dans un cadre authentique du XIVe siècle.","Dünamikenkt, 10123 Tallinn, Estonie",Restaurant,25.0,€€,59.429,24.754
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Tour Eiffel,"[""urbain"", ""culture""]","La Tour Eiffel est un symbole emblématique de Paris, érigée en 1889 pour l'Exposition Universelle. Elle offre une vue imprenable sur la ville.","5 Avenue Anatole France, 75007 Paris",Monument,17.0,€,48.8582,2.2945
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Musée du Louvre,"[""culture""]","Le Musée du Louvre est l'un des plus grands musées du monde, abritant une collection de peintures, sculptures et antiquités de la préhistoire à l'époque contemporaine.","Rue de Rivoli, 75001 Paris",Musée,0.0,Gratuit,48.8606,2.2945
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Cinémathèque française,"[""vie nocturne"", ""culture""]","La Cinémathèque française est un lieu de diffusion de films classiques et d'art, avec des programmes variés et des concerts live.","51 Rue de Bercy, 75012 Paris",Cinéma,12.0,€,48.8603,2.3446
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Jardin des Plantes,"[""nature""]",Le Jardin des Plantes est un jardin botanique et zoologique qui abrite plus de 10 000 espèces de plantes et des animaux exotiques.,"57 Rue Cuvier, 75005 Paris",Parc,0.0,Gratuit,48.8513,2.3263
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Café de Flore,"[""vie nocturne"", ""gastronomie""]",Le Café de Flore est un célèbre café littéraire et artistique qui propose des plats traditionnels français et des boissons élégantes.,"172 Boulevard Saint-Germain, 75006 Paris",Restaurant,30.0,€€,48.8588,2.3163
d45e5eea-27c6-4eda-b78a-50c21079b270,Trulli de Alberobello,"[""culture""]","Visitez le quartier Rione Monti et Aia Piccola, des sites UNESCO uniques avec des maisons en pierre sèche aux toits coniques. Explorez les ruelles pittoresques, découvrez l'artisanat local et imprégnez-vous de l'atmosphère féerique de ces habitations traditionnelles. Une expérience inoubliable au cœur de la Vallée d'Itria.","Rione Monti, Alberobello, BA, Italie",Site historique / Village,5.0,€,40.7856,17.2367
d45e5eea-27c6-4eda-b78a-50c21079b270,Centre Historique et Plage Lama Monachile de Polignano a Mare,"[""culture"", ""nature""]","Explorez le charmant centre historique perché sur une falaise, offrant des vues imprenables sur la mer Adriatique. Descendez à la célèbre plage de Lama Monachile, nichée entre deux falaises, pour une baignade rafraîchissante. Flânez dans les ruelles, découvrez les balcons fleuris et savourez la cuisine locale.","Piazza Vittorio Emanuele II, Polignano a Mare, BA, Italie",Ville / Plage,10.0,€,40.9985,17.2199
d45e5eea-27c6-4eda-b78a-50c21079b270,Castel del Monte,"[""urbain"", ""culture""]","Admirez ce chef-d'œuvre architectural du XIIIe siècle, une forteresse octogonale unique en son genre, classée au patrimoine mondial de l'UNESCO. Construit par l'empereur Frédéric II, ce château énigmatique fascine par sa géométrie parfaite et ses mystères. Profitez des vues panoramiques sur la campagne des Pouilles.","Strada Statale 170 dir/B, Andria, BT, Italie",Château / Monument,12.0,€€,41.0844,16.2691
d45e5eea-27c6-4eda-b78a-50c21079b270,Centre Historique de Lecce,"[""urbain"", ""culture""]","Plongez dans la ""Florence du Sud"" en explorant Lecce, réputée pour son baroque exubérant en pierre locale. Admirez la Piazza Duomo, la Basilica di Santa Croce et l'Amphithéâtre Romain. Flânez dans ses ruelles élégantes, imprégnez-vous de son ambiance raffinée et découvrez les trésors architecturaux uniques de cette ville.","Piazza Sant'Oronzo, Lecce, LE, Italie",Ville / Site culturel,10.0,€,40.3533,18.1724
d45e5eea-27c6-4eda-b78a-50c21079b270,Grottes de Castellana,"[""aventure"", ""nature""]","Explorez l'un des plus impressionnants complexes de grottes souterraines d'Italie, un voyage fascinant à travers des cavernes ornées de stalactites et stalagmites spectaculaires. La Grotte Blanche, avec ses formations cristallines éblouissantes, est un point culminant. Une expérience souterraine inoubliable pour tous les âges.","Piazzale Anelli, Castellana Grotte, BA, Italie",Grotte / Parc naturel,20.0,€€,40.9997,17.3429
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Gondole de l'Oiseau,"[""aventure"", ""nature""]","Ridez en gondole à travers les parcs et les forêts de l'aire de conservation de Glenorchy, avec des vues à couper le souffle sur le lac Wakatipu.","Queenstown, Nouvelle-Zélande",Attrait touristique,120.0,€,-45.0342,168.661
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Musée de la Montagne de la Mort,"[""culture""]","Découvrez l'histoire de la montée de la montagne de la mort, un monument aux victimes et aux survivants de la catastrophe de 1991.","Beacon Heights, Queenstown, Nouvelle-Zélande",Musée,15.0,€,-45.0461,168.651
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Plage de l'Étang de Ben Lomond,"[""plages"", ""nature""]","Profitez des vues imprenables sur le lac Wakatipu et les montagnes environnantes, à cette plage idyllique entourée de forêts.","Queenstown, Nouvelle-Zélande",Plage,0.0,Gratuit,-45.0394,168.648
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Queenstown Gardens,"[""nature"", ""urbain""]","Explorez ces magnifiques jardins qui bordent le lac Wakatipu, avec des vues sur les montagnes environnantes et des sentiers pour les promenades.","The Bowler, Queenstown, Nouvelle-Zélande",Parc,0.0,Gratuit,-45.0326,168.653
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Fergburger,"[""gastronomie"", ""vie nocturne""]","Découvrez les meilleures burgers de la ville, servies dans un environnement chaleureux et accueillant.","Searle Lane, Queenstown, Nouvelle-Zélande",Restaurant,20.0,€€,-45.0346,168.648
735e5584-4804-4d92-8fa6-98b14964188c,Palais des Festivals et Théâtres,"[""culture""]","Découvrez l'un des principaux lieux du festival de jazz de Biarritz, ainsi que les théâtres et les salles de concert de la ville.","Rue du Port Vieux, 64200 Biarritz",Palais,0.0,Gratuit,43.485111,-1.556889
735e5584-4804-4d92-8fa6-98b14964188c,Phare de Biarritz,"[""nature""]",Montez au sommet du phare pour admirer la vue panoramique sur la mer et la ville de Biarritz.,"Promenade des Plages, 64200 Biarritz",Phare,6.0,€,43.483,-1.5575
735e5584-4804-4d92-8fa6-98b14964188c,La Cité de l'Océan et du Surf,"[""culture""]","Explorez l'histoire et la culture du surf, des poissons et des océans, à travers les expositions et les attractions de la cité.","1 Promenade de Belles Rives, 64200 Biarritz",Musée,13.0,€,43.485111,-1.556889
735e5584-4804-4d92-8fa6-98b14964188c,La Grande Plage,"[""nature""]","Profitez des eaux cristallines, des déferlantes et des plages de sable fin de la Grande Plage de Biarritz.","Boulevard de Bellevue, 64200 Biarritz",Plage,0.0,Gratuit,43.4832523,-1.5592776
735e5584-4804-4d92-8fa6-98b14964188c,Le Café du Port,"[""gastronomie"", ""vie nocturne""]","Dégustez les meilleures spécialités de la cuisine française et des plats locaux, dans un cadre agréable avec vue sur la mer.","Place Georges-Clémenceau, 64200 Biarritz",Café,20.0,€€,43.483,-1.558
9e075378-f479-48c4-ac0c-43a44f822866,Musée National du Gabon,"[""culture""]",Découvrez l'histoire et la culture du Gabon à travers des collections et expositions temporaires.,"Boulevard de la République, Libreville",Musée,0.0,,0.416666,9.466667
9e075378-f479-48c4-ac0c-43a44f822866,Parc National d'Ivindo,"[""nature""]","Explorez la faune et la flore exceptionnelles du parc, avec des excursions en bateau et en canoë.","Commune de Ivindo, Libreville",Parc National,50.0,€,0.583333,12.333333
9e075378-f479-48c4-ac0c-43a44f822866,Marché Central de Libreville,"[""vie nocturne"", ""gastronomie""]","Découvrez les saveurs locales et les produits frais du marché, ouverte tous les jours.","Rue de la République, Libreville",Marché,0.0,,0.416667,9.45
9e075378-f479-48c4-ac0c-43a44f822866,Palais des Congrès de Libreville,"[""urbain"", ""culture""]","Découvrez l'architecture moderne et historique du palais, qui abrite des conférences et des événements.","Boulevard de la République, Libreville",Palais des Congrès,20.0,€,0.416667,9.433333
9e075378-f479-48c4-ac0c-43a44f822866,Restaurante Le Relais des Indes,"[""gastronomie""]",Dégustez les spécialités indiennes et françaises dans un cadre élégant et chaleureux.,"Rue de la République, Libreville",Restaurant,30.0,€€,0.416667,9.45
b636143f-615e-4232-a3a6-f11bc6ee93df,Palácio da Pena,"[""culture"", ""urbain""]","Découvrez le palais le plus iconique de Sintra, un exemple parfait de l'architecture des palais de l'époque manueline.","Lugar da Pena, 2710-579 Sintra, Portugal",Palais,15.0,€€,38.7932,-9.3909
b636143f-615e-4232-a3a6-f11bc6ee93df,Maison de l'Infante Don Pedro,"[""culture"", ""urbain""]",Cette charmante maison de l'Infante Don Pedro est un exemple de l'architecture des palais des XVIIIe et XIXe siècles.,"R. Infante D. Henrique, 2710-567 Sintra, Portugal",Maison,0.0,Gratuit,38.7998,-9.3913
b636143f-615e-4232-a3a6-f11bc6ee93df,Jardin de Monserrate,"[""nature"", ""urbain""]","Explorez le jardin exotique et romantique de Monserrate, avec ses fontaines, ses statues et son magnifique château.","Lugar do Monte da Vigia, 2710-593 Sintra, Portugal",Jardin,7.0,€,38.7949,-9.3846
b636143f-615e-4232-a3a6-f11bc6ee93df,Restaurante Fortaleza do Guincho,"[""gastronomie"", ""vie nocturne""]","Découvrez les plats du restaurant Fortaleza do Guincho, situé à l'intérieur d'une vieille forteresse, avec vue sur l'océan.","Avenida da República, 2705-715 Cascais, Portugal",Restaurant,25.0,€€€,38.7979,-9.3944
b636143f-615e-4232-a3a6-f11bc6ee93df,Parc de Monserrate,"[""nature"", ""urbain""]","Explorez le parc de Monserrate, avec sa route d'exploitation de la pierre, ses vestiges d'anciens carrières et sa vue imprenable.","Lugar do Monte da Vigia, 2710-593 Sintra, Portugal",Parc,0.0,Gratuit,38.7943,-9.3843
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Maison des Hvar,"[""culture""]","Découvrez l'histoire de l'île de Hvar et son patrimoine culturel au sein d'une ancienne maison de nobles. Cette maison abrite une collection de meubles, de tissus et d'objets artisanaux de l'île.","Hvar, Hvar, Croatie",Maison musée,10.0,€,43.17389195,16.55652349457852
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Église Saint-Stephen,"[""culture""]",Cette église baroque est l'un des monuments historiques les plus importants de Hvar. Elle abrite un orgue baroque du XVIIIe siècle et des fresques murales du XVe siècle.,"Hvar, Hvar, Croatie",Église,0.0,Gratuit,43.173911,16.556533
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Résidence des gouverneurs,"[""urbain""]",Cette résidence des gouverneurs de Hvar date du XIVe siècle. Elle abrite maintenant une exposition sur l'histoire de l'île et propose des visites guidées de son jardin.,"Hvar, Hvar, Croatie",Résidence,15.0,€€,43.173892,16.556524
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Marché nocturne de Hvar,"[""vie nocturne"", ""gastronomie""]",Le marché nocturne de Hvar est un rendez-vous incontournable pour les amateurs de bonne chère et de bières fraîches. Vous trouverez ici des spécialités locales et des produits artisanaux.,"Hvar, Hvar, Croatie",Marché,20.0,€€,43.173871,16.556543
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Plage de Palmižana,"[""nature"", ""plages""]",Cette plage de sable blanc est située dans une baie protégée et offre des eaux cristallines tout au long de l'année. Elle est idéale pour les familles et les amateurs de plongée.,"Hvar, Hvar, Croatie",Plage,30.0,€€€,43.173861,16.556534
a87511bd-77f4-4afc-977e-730d34c1c7bd,Marienkirche (Église de Sainte-Marie),"[""culture"", ""urbain""]","Visitez l'une des plus anciennes églises de Rostock, construite au XIIIe siècle, avec ses deux hauts clochers et ses arcs-boutants romans.","Am Klostergarten 5, 18055 Rostock",Cathédrale,0.0,Gratuit,54.0866667,12.1400278
a87511bd-77f4-4afc-977e-730d34c1c7bd,Stadthalle Rostock,"[""vie nocturne""]","La Stadthalle est une des salles de concert les plus importantes de Rostock, accueillant des artistes de renom de la musique classique et du jazz.","Hansastraße 3, 18055 Rostock",Salle de Concert,20.0,€€,54.0904167,12.1375833
a87511bd-77f4-4afc-977e-730d34c1c7bd,Rostock Zoo,"[""nature""]","Le parc zoologique de Rostock est un endroit idéal pour découvrir les animaux de mer, les mammifères et les oiseaux d'Europe, ainsi que pour apprendre et être amusé.","Friedrich-Behnitz-Straße 16, 18513 Rostock",Parc Zoologique,15.0,€,54.1022222,12.1236111
a87511bd-77f4-4afc-977e-730d34c1c7bd,Bollwerk,"[""gastronomie""]","Le Bollwerk est un restaurant de cuisine moderne situé dans un ancien arsenal en pierre de l'époque des Hanse, offrant une vue exceptionnelle sur la Neuer Markt.","Hansastraße 6, 18055 Rostock",Restaurant,25.0,€€,54.0927778,12.1390278
a87511bd-77f4-4afc-977e-730d34c1c7bd,Rostocker Strand,"[""plages""]","Les plages de Rostock sont un lieu de villégiature et de détente par excellence, proposant des activités nautiques et des promenades le long de la Mer Baltique.","Hansastraße 2, 18055 Rostock",Plage,0.0,Gratuit,54.0884444,12.1450278
643c3ffc-f74a-444b-b836-da588781da27,Navagio Beach,"[""nature"", ""plages""]","Découvrez la célèbre plage de Navagio, aussi connue sous le nom de 'Shipwreck Beach' du fait du naufrage d'un bateau qui y est resté échoué.","Navagio Beach, Zakynthos 29100, Grèce",Plage,0.0,Gratuit,37.8163,20.7347
643c3ffc-f74a-444b-b836-da588781da27,Le petit train de Zakynthos,"[""urbain"", ""culture""]",Prenez une tournée guidée en ville avec le petit train pour découvrir les sites historiques et culturels de l'île.,"Port of Zakynthos, Zakynthos 29100, Grèce",Train touristique,10.0,€,37.7904,20.7905
643c3ffc-f74a-444b-b836-da588781da27,Marathonas Beach,"[""nature"", ""plages""]","Profitez des eaux cristallines de l'océan Ionien à Marathonas Beach, l'une des plus belles plages de l'île.","Marathonas Beach, Zakynthos 29100, Grèce",Plage,0.0,Gratuit,37.7835,20.8027
643c3ffc-f74a-444b-b836-da588781da27,Le château de Zakynthos,"[""culture"", ""bien-être""]","Découvrez l'histoire de l'île et les traditions locales au château de Zakynthos, qui offre également des vues panoramiques sur la ville.","Le château de Zakynthos, Zakynthos 29100, Grèce",Château,5.0,€,37.7929,20.7949
643c3ffc-f74a-444b-b836-da588781da27,Le restaurant Taverna Dimitris,"[""gastronomie""]","Goûtez de la cuisine traditionnelle grecque au Restaurant Taverna Dimitris, qui propose une vue imprenable sur la mer.","Rue 28th, Zakynthos City, Zakynthos 29100, Grèce",Restaurant,20.0,€€,37.7951,20.7959
38fa5147-236e-4462-b3b1-97b35caaf154,La Hallgrímskirkja,"[""culture"", ""urbain""]","La cathédrale protestante de Reykjavík, construite dans les années 1940 et 1980, est l'une des plus hautes tours d'Iceland. Elle offre une vue imprenable sur la ville.","Hallgrímstorg, 101 Reykjavík",Cathédrale,10.5,€,64.1369,-21.9435
38fa5147-236e-4462-b3b1-97b35caaf154,Le musée national d'Iceland,"[""culture""]",Découvrez l'histoire d'Iceland à travers des expositions interactives et des artefacts uniques.,"Suðurgata 41, 101 Reykjavík",Musée,17.5,€,64.1447,-21.9436
38fa5147-236e-4462-b3b1-97b35caaf154,Le parc de Laugardalsvöllur,"[""nature"", ""urbain""]",Celui-ci est l'un des plus grands parcs d'Iceland. Il abrite également un stade d'athlétisme et un terrain de foot.,"Vesturbæjarvegur 1A, 105 Reykjavík",Parc,0.0,Gratuit,64.1389,-21.9245
38fa5147-236e-4462-b3b1-97b35caaf154,Le restaurant Fish Co.,"[""gastronomie""]",Découvrez les meilleurs poissons et fruits de mer d'Iceland dans un environnement accueillant.,"Tungastaðir 10, 101 Reykjavík",Restaurant,25.5,€€,64.1446,-21.9452
38fa5147-236e-4462-b3b1-97b35caaf154,Le geothermal beach Laugardalslaug,"[""nature"", ""plages""]",Un lac géothermique situé dans le parc de Laugardalsvöllur qui offre des bains chauds tout au long de l'année.,"Laugardalsvegur 24-34, 105 Reykjavík",Lac géothermique,8.0,€,64.1348,-21.9224
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Mémoire de la Guerre de Jodhpur,"[""culture"", ""bien-être""]",Cet imposant musée commémore le rôle de Jodhpur pendant la Première Guerre mondiale et offre une expérience émouvante et éducative.,"Opposite Ghantaghar, Near Government Museum, Jodhpur, Rajasthan 342001, Inde",Musée,10.0,€,26.2967703,73.0351414
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Forte de Mehrangarh,"[""culture""]","Située sur un rocher dominant la ville, cette fortifie est l'une des plus impressionnantes d'Inde et offre une vue imprenable sur Jodhpur.","Mehrangarh Fort Road, Jodhpur, Rajasthan 342002, Inde",Monument,15.0,€€,26.283334,73.034167
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Musée du Palais de Umaid Bhawan,"[""culture""]","Situé dans le palais royal de Umaid Bhawan, ce musée présente une collection impressionnante d'objets d'art et de décoration intérieure.","Umaid Bhawan Palace, Chittar Hill, Jodhpur, Rajasthan 342006, Inde",Musée,12.0,€,26.288056,73.034722
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Le Jardin Jaswant Thada,"[""nature"", ""bien-être""]",Ce charmant jardin est un endroit idéal pour se ressourcer et se détendre dans la nature.,"Jaswant Thada Road, Jodhpur, Rajasthan 342006, Inde",Jardin,0.0,Gratuit,26.296111,73.035278
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Restaurant Madhya Banas,"[""gastronomie"", ""vie nocturne""]",Ce restaurant traditionnel sert des plats locaux délicieux et offre une ambiance chaleureuse et accueillante.,"Madan Mohan Malaviya Marg, Jodhpur, Rajasthan 342001, Inde",Restaurant,20.0,€€,26.293056,73.033611
4c55af25-bd6c-4677-badd-6b53ec2f758d,Musée d'Ethnographie,"[""culture"", ""urbain""]","Découvrez la richesse culturelle de Bandung à travers les collections de musée ethnographie, qui témoignent de l'histoire et de la tradition de l'île de Java.","Jl. Braga 30, Bandung",Musée,0.0,Gratuit,-6.9181232,107.6084444
4c55af25-bd6c-4677-badd-6b53ec2f758d,Parc de Sari Ater,"[""nature"", ""urbain""]","Surchauffez-vous dans le parc de Sari Ater, un jardin exotique avec des jardins botaniques et des vues panoramiques sur la ville.","Jl. Pasteur 44, Bandung",Parc,2.0,€,-6.9221114,107.6183334
4c55af25-bd6c-4677-badd-6b53ec2f758d,La Maison de Mieke Hartanto,"[""culture"", ""gastronomie""]","Goûtez la cuisine traditionnelle javanaise dans la maison de Mieke Hartanto, où vous pourrez découvrir les secrets de la cuisine locale.","Jl. Braga 30, Bandung",Restaurant,10.0,€€,-6.9236112,107.6097222
4c55af25-bd6c-4677-badd-6b53ec2f758d,Le Château d'Indramayu,"[""culture""]","Visitez le château d'Indramayu, un édifice historique qui date du XIXe siècle et témoigne de l'histoire de la région.","Jl. Indramayu 1, Bandung",Monument,15.0,€€€,-6.9111114,107.6166672
4c55af25-bd6c-4677-badd-6b53ec2f758d,Le centre commercial de Pasar Baru,"[""urbain"", ""vie nocturne""]","Découvrez le centre commercial de Pasar Baru, un marché populaire où vous pourrez trouver des souvenirs, des vêtements et des aliments locaux.","Jl. Pasar Baru 1, Bandung",Centre commercial,0.0,Gratuit,-6.9222222,107.6094444
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,Musée Archéologique National de Naples,"[""culture"", ""urbain""]","Découvrez les trésors de l'antiquité à travers les collections archéologiques de cette musée, situé près de la mer dans la ville de Naples.","Piazza Cavour, 2, 80139 Napoli NA, Italie",Musée,10.0,€,40.84916666666667,14.259722222222223
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,Cathédrale Metropolitaine de Naples,"[""culture"", ""urbain""]",Visitez cette cathédrale majestueuse qui abrite les reliques de saint Janvier et admirez les fresques et les sculptures de qualité.,"Piazza Cattedrale, 80132 Napoli NA, Italie",Cathédrale,0.0,Gratuit,40.85416666666667,14.259722222222223
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,Vesuve,"[""nature"", ""aventure""]","Montez le mont Vésuve, symbole de la ville de Naples, et admirez les paysages panoramiques de la Campanie.","Viale Augusto, 20, 80045 Ercolano NA, Italie",Montagne,10.0,€€,40.82472222222222,14.406666666666666
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,Piazza del Plebiscito,"[""urbain"", ""vie nocturne""]","Située au cœur de Naples, cette place majestueuse accueille le Royal Palace de Naples et la Basilique de San Francesco di Paola.","Piazza del Plebiscito, 80132 Napoli NA, Italie",Place,0.0,Gratuit,40.85555555555555,14.261944444444445
